Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
January 31 2021,NULL,CA,Passenger,1,3,4,216,220,1.82
January 31 2021,Alameda,CA,Passenger,1,0,1,223,224,0.45
January 31 2021,Contra Costa,CA,Passenger,1,0,1,151,152,0.66
January 31 2021,El Dorado,CA,Passenger,1,0,1,29,30,3.33
January 31 2021,Fresno,CA,Passenger,1,0,1,150,151,0.66
January 31 2021,Kern,CA,Passenger,1,0,1,207,208,0.48
January 31 2021,Los Angeles,CA,Passenger,8,7,15,798,813,1.85
January 31 2021,Monterey,CA,Passenger,1,0,1,161,162,0.62
January 31 2021,Orange,CA,Passenger,1,2,3,408,411,0.73
January 31 2021,Placer,CA,Passenger,2,0,2,64,66,3.03
January 31 2021,Riverside,CA,Passenger,3,1,4,494,498,0.8
January 31 2021,Sacramento,CA,Passenger,1,0,1,197,198,0.51
January 31 2021,San Diego,CA,Passenger,13,8,21,"2,625","2,646",0.79
January 31 2021,San Francisco,CA,Passenger,1,1,2,72,74,2.7
January 31 2021,San Mateo,CA,Passenger,0,1,1,84,85,1.18
January 31 2021,Santa Barbara,CA,Passenger,1,0,1,78,79,1.27
January 31 2021,Santa Clara,CA,Passenger,2,1,3,196,199,1.51
January 31 2021,Santa Cruz,CA,Passenger,1,0,1,28,29,3.45
January 31 2021,Tulare,CA,Passenger,0,1,1,149,150,0.67
January 31 2021,Ventura,CA,Passenger,1,1,2,256,258,0.78
January 31 2021,Boulder,CO,Passenger,1,1,2,25,27,7.41
January 31 2021,Denver,CO,Passenger,1,0,1,89,90,1.11
January 31 2021,El Paso,CO,Passenger,1,0,1,568,569,0.18
January 31 2021,Larimer,CO,Passenger,0,1,1,27,28,3.57
January 31 2021,District Of Columbia,DC,Passenger,0,2,2,198,200,1
January 31 2021,Kent,DE,Passenger,0,1,1,56,57,1.75
January 31 2021,New Castle,DE,Passenger,1,0,1,23,24,4.17
January 31 2021,Bay,FL,Passenger,1,0,1,29,30,3.33
January 31 2021,Broward,FL,Passenger,1,1,2,91,93,2.15
January 31 2021,Duval,FL,Passenger,0,1,1,298,299,0.33
January 31 2021,Nassau,FL,Passenger,1,0,1,18,19,5.26
January 31 2021,Orange,FL,Passenger,1,0,1,90,91,1.1
January 31 2021,Palm Beach,FL,Passenger,0,1,1,47,48,2.08
January 31 2021,Pinellas,FL,Passenger,1,0,1,61,62,1.61
January 31 2021,Polk,FL,Passenger,1,0,1,48,49,2.04
January 31 2021,Sarasota,FL,Passenger,1,0,1,18,19,5.26
January 31 2021,Sumter,FL,Passenger,0,1,1,9,10,10
January 31 2021,Bartow,GA,Passenger,0,1,1,3,4,25
January 31 2021,Bryan,GA,Passenger,1,0,1,55,56,1.79
January 31 2021,Camden,GA,Passenger,1,1,2,125,127,1.57
January 31 2021,Columbia,GA,Passenger,1,0,1,119,120,0.83
January 31 2021,Dekalb,GA,Passenger,1,0,1,56,57,1.75
January 31 2021,Fulton,GA,Passenger,0,2,2,63,65,3.08
January 31 2021,Jones,GA,Passenger,1,0,1,1,2,50
January 31 2021,Liberty,GA,Passenger,1,0,1,109,110,0.91
January 31 2021,Muscogee,GA,Passenger,0,1,1,153,154,0.65
January 31 2021,Honolulu,HI,Passenger,2,0,2,319,321,0.62
January 31 2021,Maui,HI,Passenger,1,0,1,23,24,4.17
January 31 2021,Twin Falls,ID,Passenger,0,1,1,14,15,6.67
January 31 2021,Cook,IL,Passenger,1,0,1,159,160,0.62
January 31 2021,Dupage,IL,Passenger,1,0,1,34,35,2.86
January 31 2021,Lake,IL,Passenger,2,0,2,152,154,1.3
January 31 2021,Monroe,IL,Passenger,1,0,1,2,3,33.33
January 31 2021,Saint Clair,IL,Passenger,1,0,1,135,136,0.74
January 31 2021,Dekalb,IN,Passenger,1,0,1,0,1,100
January 31 2021,Howard,IN,Passenger,0,1,1,2,3,33.33
January 31 2021,Vigo,IN,Passenger,1,0,1,4,5,20
January 31 2021,Leavenworth,KS,Passenger,0,1,1,109,110,0.91
January 31 2021,Riley,KS,Passenger,1,0,1,60,61,1.64
January 31 2021,Oldham,KY,Passenger,0,1,1,4,5,20
January 31 2021,Caddo,LA,Passenger,1,0,1,9,10,10
January 31 2021,Plaquemines,LA,Passenger,0,1,1,16,17,5.88
January 31 2021,Anne Arundel,MD,Passenger,2,3,5,379,384,1.3
January 31 2021,Carroll,MD,Passenger,0,1,1,14,15,6.67
January 31 2021,Charles,MD,Passenger,1,1,2,64,66,3.03
January 31 2021,Frederick,MD,Passenger,2,1,3,67,70,4.29
January 31 2021,Howard,MD,Passenger,0,1,1,71,72,1.39
January 31 2021,Montgomery,MD,Passenger,1,4,5,206,211,2.37
January 31 2021,Saint Marys,MD,Passenger,1,0,1,169,170,0.59
January 31 2021,Kent,MI,Passenger,0,1,1,15,16,6.25
January 31 2021,Saginaw,MI,Passenger,2,0,2,8,10,20
January 31 2021,Washtenaw,MI,Passenger,1,0,1,21,22,4.55
January 31 2021,Hennepin,MN,Passenger,1,0,1,62,63,1.59
January 31 2021,Ramsey,MN,Passenger,1,0,1,25,26,3.85
January 31 2021,Boone,MO,Passenger,0,1,1,8,9,11.11
January 31 2021,Platte,MO,Passenger,1,0,1,20,21,4.76
January 31 2021,Saint Louis,MO,Passenger,1,0,1,55,56,1.79
January 31 2021,Saint Louis City,MO,Passenger,1,0,1,19,20,5
January 31 2021,Harrison,MS,Passenger,2,0,2,55,57,3.51
January 31 2021,Cascade,MT,Passenger,0,1,1,51,52,1.92
January 31 2021,Flathead,MT,Passenger,1,0,1,39,40,2.5
January 31 2021,Glacier,MT,Passenger,0,1,1,3,4,25
January 31 2021,Cumberland,NC,Passenger,1,2,3,432,435,0.69
January 31 2021,Moore,NC,Passenger,0,1,1,137,138,0.72
January 31 2021,Williams,ND,Passenger,1,0,1,12,13,7.69
January 31 2021,Douglas,NE,Passenger,0,1,1,41,42,2.38
January 31 2021,Sarpy,NE,Passenger,1,0,1,59,60,1.67
January 31 2021,Chaves,NM,Passenger,1,0,1,8,9,11.11
January 31 2021,Otero,NM,Passenger,0,1,1,31,32,3.12
January 31 2021,Carson City,NV,Passenger,1,0,1,10,11,9.09
January 31 2021,Clark,NV,Passenger,2,1,3,507,510,0.59
January 31 2021,Washoe,NV,Passenger,1,0,1,65,66,1.52
January 31 2021,Erie,NY,Passenger,1,0,1,34,35,2.86
January 31 2021,Nassau,NY,Passenger,2,0,2,23,25,8
January 31 2021,Westchester,NY,Passenger,0,1,1,13,14,7.14
January 31 2021,Montgomery,OH,Passenger,0,1,1,59,60,1.67
January 31 2021,Shelby,OH,Passenger,0,1,1,1,2,50
January 31 2021,Tulsa,OK,Passenger,0,1,1,31,32,3.12
January 31 2021,Clackamas,OR,Passenger,1,0,1,136,137,0.73
January 31 2021,Deschutes,OR,Passenger,1,0,1,83,84,1.19
January 31 2021,Klamath,OR,Passenger,1,0,1,17,18,5.56
January 31 2021,Multnomah,OR,Passenger,2,5,7,545,552,1.27
January 31 2021,Allegheny,PA,Passenger,1,0,1,56,57,1.75
January 31 2021,Bucks,PA,Passenger,1,0,1,20,21,4.76
January 31 2021,Montgomery,PA,Passenger,1,0,1,16,17,5.88
January 31 2021,Charleston,SC,Passenger,1,0,1,77,78,1.28
January 31 2021,Dorchester,SC,Passenger,1,0,1,56,57,1.75
January 31 2021,Bradley,TN,Passenger,1,1,2,0,2,100
January 31 2021,Davidson,TN,Passenger,1,0,1,40,41,2.44
January 31 2021,Putnam,TN,Passenger,0,1,1,1,2,50
January 31 2021,Tipton,TN,Passenger,1,0,1,11,12,8.33
January 31 2021,Bell,TX,Passenger,0,1,1,330,331,0.3
January 31 2021,Bexar,TX,Passenger,3,4,7,450,457,1.53
January 31 2021,El Paso,TX,Passenger,2,0,2,363,365,0.55
January 31 2021,Harris,TX,Passenger,1,0,1,159,160,0.62
January 31 2021,Nueces,TX,Passenger,1,0,1,74,75,1.33
January 31 2021,Travis,TX,Passenger,1,0,1,119,120,0.83
January 31 2021,Wichita,TX,Passenger,1,0,1,36,37,2.7
January 31 2021,Utah,UT,Passenger,0,1,1,96,97,1.03
January 31 2021,Albemarle,VA,Passenger,1,0,1,21,22,4.55
January 31 2021,Alexandria City,VA,Passenger,4,0,4,125,129,3.1
January 31 2021,Arlington,VA,Passenger,0,1,1,122,123,0.81
January 31 2021,Chesapeake City,VA,Passenger,0,2,2,352,354,0.56
January 31 2021,Fairfax,VA,Passenger,5,7,12,646,658,1.82
January 31 2021,Goochland,VA,Passenger,2,1,3,86,89,3.37
January 31 2021,Manassas City,VA,Passenger,0,1,1,5,6,16.67
January 31 2021,Norfolk City,VA,Passenger,2,1,3,319,322,0.93
January 31 2021,Powhatan,VA,Passenger,1,0,1,1,2,50
January 31 2021,Prince William,VA,Passenger,1,1,2,199,201,1
January 31 2021,Stafford,VA,Passenger,2,0,2,82,84,2.38
January 31 2021,Suffolk City,VA,Passenger,1,0,1,110,111,0.9
January 31 2021,Virginia Beach City,VA,Passenger,1,0,1,574,575,0.17
January 31 2021,NULL,WA,Passenger,0,0,0,1,1,0
January 31 2021,Adams,WA,Passenger,11,9,20,"13,162","13,182",0.15
January 31 2021,Adams,WA,Truck,0,0,0,"5,455","5,455",0
January 31 2021,Asotin,WA,Passenger,17,14,31,"12,660","12,691",0.24
January 31 2021,Asotin,WA,Truck,0,0,0,"6,822","6,822",0
January 31 2021,Benton,WA,Passenger,475,363,838,"137,193","138,031",0.61
January 31 2021,Benton,WA,Truck,0,0,0,"44,061","44,061",0
January 31 2021,Chelan,WA,Passenger,303,85,388,"55,238","55,626",0.7
January 31 2021,Chelan,WA,Truck,0,0,0,"23,185","23,185",0
January 31 2021,Clallam,WA,Passenger,301,189,490,"50,722","51,212",0.96
January 31 2021,Clallam,WA,Truck,1,0,1,"22,255","22,256",0
January 31 2021,Clark,WA,Passenger,"2,606","1,221","3,827","323,962","327,789",1.17
January 31 2021,Clark,WA,Truck,0,0,0,"84,867","84,867",0
January 31 2021,Columbia,WA,Passenger,6,2,8,"2,501","2,509",0.32
January 31 2021,Columbia,WA,Truck,0,0,0,"1,575","1,575",0
January 31 2021,Cowlitz,WA,Passenger,203,135,338,"73,181","73,519",0.46
January 31 2021,Cowlitz,WA,Truck,0,0,0,"29,503","29,503",0
January 31 2021,Douglas,WA,Passenger,86,45,131,"28,564","28,695",0.46
January 31 2021,Douglas,WA,Truck,0,0,0,"12,678","12,678",0
January 31 2021,Ferry,WA,Passenger,9,3,12,"4,449","4,461",0.27
January 31 2021,Ferry,WA,Truck,0,0,0,"3,674","3,674",0
January 31 2021,Franklin,WA,Passenger,98,87,185,"62,408","62,593",0.3
January 31 2021,Franklin,WA,Truck,0,0,0,"20,879","20,879",0
January 31 2021,Garfield,WA,Passenger,0,2,2,"1,376","1,378",0.15
January 31 2021,Garfield,WA,Truck,0,0,0,"1,022","1,022",0
January 31 2021,Grant,WA,Passenger,91,91,182,"67,251","67,433",0.27
January 31 2021,Grant,WA,Truck,0,0,0,"28,197","28,197",0
January 31 2021,Grays Harbor,WA,Passenger,153,127,280,"49,293","49,573",0.56
January 31 2021,Grays Harbor,WA,Truck,0,0,0,"21,471","21,471",0
January 31 2021,Island,WA,Passenger,549,308,857,"64,068","64,925",1.32
January 31 2021,Island,WA,Truck,0,0,0,"21,812","21,812",0
January 31 2021,Jefferson,WA,Passenger,298,174,472,"25,160","25,632",1.84
January 31 2021,Jefferson,WA,Truck,0,0,0,"9,741","9,741",0
January 31 2021,King,WA,Passenger,"28,556","8,409","36,965","1,383,917","1,420,882",2.6
January 31 2021,King,WA,Truck,6,1,7,"187,128","187,135",0
January 31 2021,Kitsap,WA,Passenger,"1,699",773,"2,472","182,258","184,730",1.34
January 31 2021,Kitsap,WA,Truck,0,0,0,"55,171","55,171",0
January 31 2021,Kittitas,WA,Passenger,140,56,196,"30,389","30,585",0.64
January 31 2021,Kittitas,WA,Truck,0,0,0,"14,949","14,949",0
January 31 2021,Klickitat,WA,Passenger,67,42,109,"15,249","15,358",0.71
January 31 2021,Klickitat,WA,Truck,0,0,0,"8,294","8,294",0
January 31 2021,Lewis,WA,Passenger,140,135,275,"59,691","59,966",0.46
January 31 2021,Lewis,WA,Truck,0,0,0,"27,147","27,147",0
January 31 2021,Lincoln,WA,Passenger,8,11,19,"7,788","7,807",0.24
January 31 2021,Lincoln,WA,Truck,0,0,0,"4,789","4,789",0
January 31 2021,Mason,WA,Passenger,214,143,357,"48,539","48,896",0.73
January 31 2021,Mason,WA,Truck,0,0,0,"21,449","21,449",0
January 31 2021,Okanogan,WA,Passenger,56,38,94,"26,667","26,761",0.35
January 31 2021,Okanogan,WA,Truck,0,0,0,"17,049","17,049",0
January 31 2021,Pacific,WA,Passenger,45,41,86,"15,969","16,055",0.54
January 31 2021,Pacific,WA,Truck,0,0,0,"7,932","7,932",0
January 31 2021,Pend Oreille,WA,Passenger,12,3,15,"9,380","9,395",0.16
January 31 2021,Pend Oreille,WA,Truck,0,0,0,"5,828","5,828",0
January 31 2021,Pierce,WA,Passenger,"3,219","1,873","5,092","563,457","568,549",0.9
January 31 2021,Pierce,WA,Truck,1,0,1,"147,291","147,292",0
January 31 2021,San Juan,WA,Passenger,384,112,496,"14,312","14,808",3.35
January 31 2021,San Juan,WA,Truck,0,0,0,"5,995","5,995",0
January 31 2021,Skagit,WA,Passenger,551,261,812,"92,791","93,603",0.87
January 31 2021,Skagit,WA,Truck,1,0,1,"33,446","33,447",0
January 31 2021,Skamania,WA,Passenger,40,22,62,"8,492","8,554",0.72
January 31 2021,Skamania,WA,Truck,0,0,0,"4,108","4,108",0
January 31 2021,Snohomish,WA,Passenger,"5,382","1,954","7,336","545,392","552,728",1.33
January 31 2021,Snohomish,WA,Truck,3,0,3,"127,822","127,825",0
January 31 2021,Spokane,WA,Passenger,969,575,"1,544","325,730","327,274",0.47
January 31 2021,Spokane,WA,Truck,0,0,0,"102,622","102,622",0
January 31 2021,Stevens,WA,Passenger,41,39,80,"30,864","30,944",0.26
January 31 2021,Stevens,WA,Truck,0,0,0,"19,119","19,119",0
January 31 2021,Thurston,WA,Passenger,"1,461",824,"2,285","200,104","202,389",1.13
January 31 2021,Thurston,WA,Truck,0,0,0,"57,191","57,191",0
January 31 2021,Wahkiakum,WA,Passenger,7,7,14,"3,088","3,102",0.45
January 31 2021,Wahkiakum,WA,Truck,0,0,0,"1,800","1,800",0
January 31 2021,Walla Walla,WA,Passenger,112,68,180,"36,787","36,967",0.49
January 31 2021,Walla Walla,WA,Truck,0,0,0,"14,180","14,180",0
January 31 2021,Whatcom,WA,Passenger,"1,322",580,"1,902","152,314","154,216",1.23
January 31 2021,Whatcom,WA,Truck,3,0,3,"44,315","44,318",0.01
January 31 2021,Whitman,WA,Passenger,55,47,102,"22,249","22,351",0.46
January 31 2021,Whitman,WA,Truck,1,0,1,"8,642","8,643",0.01
January 31 2021,Yakima,WA,Passenger,197,135,332,"170,456","170,788",0.19
January 31 2021,Yakima,WA,Truck,0,0,0,"62,390","62,390",0
January 31 2021,Ozaukee,WI,Passenger,0,1,1,3,4,25
February 28 2021,NULL,NULL,Passenger,7,4,11,"1,571","1,582",0.7
February 28 2021,Fairbanks North Star,AK,Passenger,0,1,1,82,83,1.2
February 28 2021,Montgomery,AL,Passenger,0,1,1,31,32,3.12
February 28 2021,Maricopa,AZ,Passenger,1,3,4,871,875,0.46
February 28 2021,Pima,AZ,Passenger,1,0,1,226,227,0.44
February 28 2021,NULL,CA,Passenger,1,3,4,211,215,1.86
February 28 2021,Alameda,CA,Passenger,1,0,1,215,216,0.46
February 28 2021,Contra Costa,CA,Passenger,1,0,1,150,151,0.66
February 28 2021,El Dorado,CA,Passenger,1,0,1,29,30,3.33
February 28 2021,Fresno,CA,Passenger,1,0,1,150,151,0.66
February 28 2021,Kern,CA,Passenger,1,0,1,208,209,0.48
February 28 2021,Los Angeles,CA,Passenger,8,6,14,772,786,1.78
February 28 2021,Monterey,CA,Passenger,1,0,1,161,162,0.62
February 28 2021,Orange,CA,Passenger,1,2,3,401,404,0.74
February 28 2021,Placer,CA,Passenger,2,0,2,62,64,3.12
February 28 2021,Riverside,CA,Passenger,3,1,4,488,492,0.81
February 28 2021,Sacramento,CA,Passenger,1,0,1,196,197,0.51
February 28 2021,San Diego,CA,Passenger,13,8,21,"2,584","2,605",0.81
February 28 2021,San Francisco,CA,Passenger,1,1,2,70,72,2.78
February 28 2021,San Mateo,CA,Passenger,0,1,1,81,82,1.22
February 28 2021,Santa Barbara,CA,Passenger,1,0,1,77,78,1.28
February 28 2021,Santa Clara,CA,Passenger,2,1,3,193,196,1.53
February 28 2021,Santa Cruz,CA,Passenger,1,0,1,30,31,3.23
February 28 2021,Tulare,CA,Passenger,0,1,1,146,147,0.68
February 28 2021,Ventura,CA,Passenger,1,1,2,253,255,0.78
February 28 2021,Boulder,CO,Passenger,1,1,2,26,28,7.14
February 28 2021,Denver,CO,Passenger,1,0,1,85,86,1.16
February 28 2021,El Paso,CO,Passenger,1,0,1,563,564,0.18
February 28 2021,Larimer,CO,Passenger,0,1,1,27,28,3.57
February 28 2021,District Of Columbia,DC,Passenger,0,2,2,198,200,1
February 28 2021,Kent,DE,Passenger,0,1,1,56,57,1.75
February 28 2021,New Castle,DE,Passenger,1,0,1,23,24,4.17
February 28 2021,Bay,FL,Passenger,1,0,1,29,30,3.33
February 28 2021,Broward,FL,Passenger,1,0,1,90,91,1.1
February 28 2021,Duval,FL,Passenger,0,1,1,291,292,0.34
February 28 2021,Nassau,FL,Passenger,1,0,1,17,18,5.56
February 28 2021,Orange,FL,Passenger,1,0,1,86,87,1.15
February 28 2021,Palm Beach,FL,Passenger,0,1,1,47,48,2.08
February 28 2021,Pinellas,FL,Passenger,1,0,1,60,61,1.64
February 28 2021,Polk,FL,Passenger,1,0,1,46,47,2.13
February 28 2021,Sarasota,FL,Passenger,1,0,1,19,20,5
February 28 2021,Sumter,FL,Passenger,0,1,1,9,10,10
February 28 2021,Bartow,GA,Passenger,0,1,1,3,4,25
February 28 2021,Bryan,GA,Passenger,1,0,1,55,56,1.79
February 28 2021,Camden,GA,Passenger,1,1,2,124,126,1.59
February 28 2021,Columbia,GA,Passenger,1,0,1,117,118,0.85
February 28 2021,Dekalb,GA,Passenger,1,0,1,55,56,1.79
February 28 2021,Fulton,GA,Passenger,0,2,2,62,64,3.12
February 28 2021,Jones,GA,Passenger,1,0,1,1,2,50
February 28 2021,Liberty,GA,Passenger,1,0,1,108,109,0.92
February 28 2021,Muscogee,GA,Passenger,0,1,1,152,153,0.65
February 28 2021,Honolulu,HI,Passenger,2,0,2,310,312,0.64
February 28 2021,Maui,HI,Passenger,1,0,1,24,25,4
February 28 2021,Twin Falls,ID,Passenger,0,1,1,11,12,8.33
February 28 2021,Cook,IL,Passenger,1,0,1,155,156,0.64
February 28 2021,Dupage,IL,Passenger,1,0,1,34,35,2.86
February 28 2021,Lake,IL,Passenger,2,0,2,146,148,1.35
February 28 2021,Monroe,IL,Passenger,1,0,1,2,3,33.33
February 28 2021,Saint Clair,IL,Passenger,1,0,1,136,137,0.73
February 28 2021,Dekalb,IN,Passenger,1,0,1,0,1,100
February 28 2021,Howard,IN,Passenger,0,1,1,2,3,33.33
February 28 2021,Vigo,IN,Passenger,1,0,1,3,4,25
February 28 2021,Leavenworth,KS,Passenger,0,1,1,107,108,0.93
February 28 2021,Riley,KS,Passenger,1,0,1,58,59,1.69
February 28 2021,Oldham,KY,Passenger,0,1,1,4,5,20
February 28 2021,Caddo,LA,Passenger,1,0,1,9,10,10
February 28 2021,Plaquemines,LA,Passenger,0,1,1,16,17,5.88
February 28 2021,Anne Arundel,MD,Passenger,1,3,4,375,379,1.06
February 28 2021,Carroll,MD,Passenger,0,1,1,15,16,6.25
February 28 2021,Charles,MD,Passenger,1,1,2,64,66,3.03
February 28 2021,Frederick,MD,Passenger,2,1,3,66,69,4.35
February 28 2021,Howard,MD,Passenger,0,1,1,70,71,1.41
February 28 2021,Montgomery,MD,Passenger,1,4,5,204,209,2.39
February 28 2021,Saint Marys,MD,Passenger,1,0,1,168,169,0.59
February 28 2021,Kent,MI,Passenger,0,1,1,15,16,6.25
February 28 2021,Saginaw,MI,Passenger,2,0,2,8,10,20
February 28 2021,Washtenaw,MI,Passenger,1,0,1,21,22,4.55
February 28 2021,Hennepin,MN,Passenger,1,0,1,60,61,1.64
February 28 2021,Ramsey,MN,Passenger,1,0,1,23,24,4.17
February 28 2021,Boone,MO,Passenger,0,1,1,8,9,11.11
February 28 2021,Platte,MO,Passenger,1,0,1,20,21,4.76
February 28 2021,Saint Louis,MO,Passenger,1,0,1,52,53,1.89
February 28 2021,Saint Louis City,MO,Passenger,1,0,1,19,20,5
February 28 2021,Harrison,MS,Passenger,2,0,2,55,57,3.51
February 28 2021,Flathead,MT,Passenger,1,0,1,37,38,2.63
February 28 2021,Glacier,MT,Passenger,0,1,1,2,3,33.33
February 28 2021,Cumberland,NC,Passenger,1,2,3,426,429,0.7
February 28 2021,Moore,NC,Passenger,0,1,1,133,134,0.75
February 28 2021,Williams,ND,Passenger,1,0,1,12,13,7.69
February 28 2021,Douglas,NE,Passenger,0,1,1,39,40,2.5
February 28 2021,Sarpy,NE,Passenger,1,0,1,59,60,1.67
February 28 2021,Chaves,NM,Passenger,1,0,1,7,8,12.5
February 28 2021,Otero,NM,Passenger,0,1,1,31,32,3.12
February 28 2021,Carson City,NV,Passenger,1,0,1,10,11,9.09
February 28 2021,Clark,NV,Passenger,2,1,3,499,502,0.6
February 28 2021,Washoe,NV,Passenger,1,0,1,63,64,1.56
February 28 2021,Erie,NY,Passenger,1,0,1,33,34,2.94
February 28 2021,Nassau,NY,Passenger,2,0,2,23,25,8
February 28 2021,Westchester,NY,Passenger,0,1,1,13,14,7.14
February 28 2021,Montgomery,OH,Passenger,0,1,1,59,60,1.67
February 28 2021,Shelby,OH,Passenger,0,1,1,1,2,50
February 28 2021,Tulsa,OK,Passenger,0,1,1,31,32,3.12
February 28 2021,Clackamas,OR,Passenger,1,0,1,134,135,0.74
February 28 2021,Deschutes,OR,Passenger,1,0,1,81,82,1.22
February 28 2021,Klamath,OR,Passenger,1,0,1,16,17,5.88
February 28 2021,Multnomah,OR,Passenger,2,5,7,534,541,1.29
February 28 2021,Allegheny,PA,Passenger,1,0,1,56,57,1.75
February 28 2021,Bucks,PA,Passenger,1,0,1,20,21,4.76
February 28 2021,Montgomery,PA,Passenger,1,0,1,15,16,6.25
February 28 2021,Charleston,SC,Passenger,1,0,1,75,76,1.32
February 28 2021,Dorchester,SC,Passenger,1,0,1,56,57,1.75
February 28 2021,Bradley,TN,Passenger,1,1,2,0,2,100
February 28 2021,Davidson,TN,Passenger,1,0,1,39,40,2.5
February 28 2021,Putnam,TN,Passenger,0,1,1,1,2,50
February 28 2021,Tipton,TN,Passenger,1,0,1,10,11,9.09
February 28 2021,Bell,TX,Passenger,0,1,1,325,326,0.31
February 28 2021,Bexar,TX,Passenger,3,4,7,443,450,1.56
February 28 2021,El Paso,TX,Passenger,2,0,2,359,361,0.55
February 28 2021,Harris,TX,Passenger,1,0,1,154,155,0.65
February 28 2021,Nueces,TX,Passenger,1,0,1,72,73,1.37
February 28 2021,Travis,TX,Passenger,1,0,1,116,117,0.85
February 28 2021,Wichita,TX,Passenger,1,0,1,34,35,2.86
February 28 2021,Utah,UT,Passenger,0,1,1,95,96,1.04
February 28 2021,Albemarle,VA,Passenger,1,0,1,21,22,4.55
February 28 2021,Alexandria City,VA,Passenger,4,0,4,125,129,3.1
February 28 2021,Arlington,VA,Passenger,0,1,1,123,124,0.81
February 28 2021,Chesapeake City,VA,Passenger,0,2,2,348,350,0.57
February 28 2021,Fairfax,VA,Passenger,5,8,13,642,655,1.98
February 28 2021,Goochland,VA,Passenger,2,1,3,83,86,3.49
February 28 2021,Manassas City,VA,Passenger,0,1,1,5,6,16.67
February 28 2021,Norfolk City,VA,Passenger,2,1,3,314,317,0.95
February 28 2021,Powhatan,VA,Passenger,1,0,1,1,2,50
February 28 2021,Prince William,VA,Passenger,1,1,2,194,196,1.02
February 28 2021,Stafford,VA,Passenger,2,0,2,83,85,2.35
February 28 2021,Suffolk City,VA,Passenger,1,0,1,107,108,0.93
February 28 2021,Virginia Beach City,VA,Passenger,1,0,1,567,568,0.18
February 28 2021,NULL,WA,Passenger,0,0,0,1,1,0
February 28 2021,Adams,WA,Passenger,11,9,20,"13,154","13,174",0.15
February 28 2021,Adams,WA,Truck,0,0,0,"5,447","5,447",0
February 28 2021,Asotin,WA,Passenger,18,15,33,"12,693","12,726",0.26
February 28 2021,Asotin,WA,Truck,0,0,0,"6,818","6,818",0
February 28 2021,Benton,WA,Passenger,482,368,850,"136,978","137,828",0.62
February 28 2021,Benton,WA,Truck,0,0,0,"44,055","44,055",0
February 28 2021,Chelan,WA,Passenger,310,86,396,"55,193","55,589",0.71
February 28 2021,Chelan,WA,Truck,0,0,0,"23,214","23,214",0
February 28 2021,Clallam,WA,Passenger,301,194,495,"50,705","51,200",0.97
February 28 2021,Clallam,WA,Truck,1,0,1,"22,263","22,264",0
February 28 2021,Clark,WA,Passenger,"2,651","1,253","3,904","323,217","327,121",1.19
